ncbiTaxID	Source_ID	Name	Strain	Temp	Superkingdom	Phylum	Class	Order	Family	Genus
2564837	NCTC 8700	Salmonella enterica subsp. enterica serotype ndolo	8700 K 275 9, 12:d:1, 5	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
286781	NCTC 8701	Salmonella enterica subsp. enterica serotype kinshasa	8701 K 309 3, 15:1, z13:1, 5	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
1151183	NCTC 8702	Salmonella enterica subsp. enterica serotype salford	8702 K 315 16:l, v:e, n, x	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
2564394	NCTC 8703	Salmonella enterica subsp. enterica serotype elisabethville	8703 K 294 3, 10:r:1, 7	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
2565092	NCTC 8704	Salmonella enterica subsp. enterica serotype telhashomer	8704 K 313 11:z10:e, n, x	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
59201	NCTC 8705	Salmonella enterica subsp. enterica	8705 K 282 3, 10:r:e, n, z15	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
82996	NCTC 8706	Serratia plymuthica	82 B	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia
28450	NCTC 8707	Burkholderia pseudomallei	Bendler A	37	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia
28450	NCTC 8708	Burkholderia pseudomallei	Bendler B	37	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia
1314	NCTC 8709	Streptococcus pyogenes	T 6 Glossy	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1773	NCTC 8710	Mycobacterium microti	LV 285/303	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium
1806	NCTC 8712	Mycobacterium microti	LV 4045/26	37	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium
28901	NCTC 8713	Salmonella enterica subsp. enterica serotype wien	K 320	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
2564933	NCTC 8714	Salmonella enterica subsp. enterica serotype praha	K 277	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
1151178	NCTC 8715	Salmonella enterica subsp. enterica serotype caracas	K 266	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
2564840	NCTC 8717	Salmonella enterica subsp. enterica serotype nessziona	8717 K 317 6, 7:l, z13:1, 5	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
34039	NCTC 8718	Salmonella enterica subsp. enterica serotype banana	8718 K 321 (CN 4934) 4, 5, 12:m, t:-	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
322833	NCTC 8719	Salmonella enterica subsp. enterica serotype wagenia	K 328	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
1402	NCTC 8720	Bacillus licheniformis	Florey A5	37	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
1402	NCTC 8721	Bacillus licheniformis	P. DArcy Hart	37	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
1280	NCTC 8722	Staphylococcus aureus	10667	37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
1280	NCTC 8723	Staphylococcus aureus	7163 S	37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
1280	NCTC 8724	Staphylococcus aureus	7163 R Serotype 11	37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
1280	NCTC 8725	Staphylococcus aureus	1636	37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
1280	NCTC 8726	Staphylococcus aureus	2411	37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
1351	NCTC 8727	Enterococcus faecalis	nan	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
1351	NCTC 8729	Enterococcus faecalis	nan	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
1351	NCTC 8730	Enterococcus faecalis	nan	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
1351	NCTC 8731	Enterococcus faecalis	nan	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
1351	NCTC 8732	Enterococcus faecalis	nan	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
33945	NCTC 8733	Enterococcus avium	nan	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
1351	NCTC 8734	Enterococcus faecalis	nan	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
1351	NCTC 8735	Enterococcus faecalis	nan	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
1353	NCTC 8736	Enterococcus gallinarum	nan	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
150055	NCTC 8738	Streptococcus lutetiensis	nan	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
150055	NCTC 8739	Streptococcus lutetiensis	nan	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1352	NCTC 8740	Enterococcus faecium	nan	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
1353	NCTC 8741	Enterococcus gallinarum	nan	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
1352	NCTC 8742	Enterococcus faecium	nan	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
1352	NCTC 8743	Enterococcus faecium	nan	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
1351	NCTC 8744	Enterococcus faecalis	nan	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
1351	NCTC 8745	Enterococcus faecalis	nan	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
150055	NCTC 8746	Streptococcus lutetiensis	nan	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
71452	NCTC 8748	Enterococcus raffinosus	nan	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus
518	NCTC 8750	Bordetella bronchiseptica	21190 (A28)	37	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella
518	NCTC 8751	Bordetella bronchiseptica	21196 (A29)	37	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella
518	NCTC 8761	Bordetella bronchiseptica	24541 (A32)	37	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella
518	NCTC 8762	Bordetella bronchiseptica	24790 (A33)	37	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella
511	NCTC 8764	Alcaligenes faecalis	46703	37	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Alcaligenes
1280	NCTC 8765	Staphylococcus aureus	21	37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
1280	NCTC 8766	Staphylococcus aureus	23	37	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus
43263	NCTC 8769	Pseudomonas alcaligenes	15104	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
747	NCTC 8771	Pasteurella multocida	21429	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Pasteurella
632	NCTC 8775	Yersinia pestis	139 L	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia
632	NCTC 8779	Yersinia pestis	TS	30	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia
1505	NCTC 8780	Clostridium bifermentans	Prevot 11	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Peptostreptococcaceae	Paeniclostridium
562	NCTC 8781	Escherichia coli	9661	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 8783	Escherichia coli	E 1805 (24637)	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
1967646	NCTC 8785	Salmonella enterica subsp. enterica serotype ibadan	JT 326	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella
718	NCTC 8794	Actinobacillus equuli	B	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus
718	NCTC 8795	Actinobacillus equuli	C	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus
150055	NCTC 8796	Streptococcus lutetiensis	nan	37	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus
1502	NCTC 8798	Clostridium perfringens	FH 263/52	37	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium
54291	NCTC 8846	Raoultella ornithinolytica	Bradford 6	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Raoultella
574	NCTC 8883	Klebsiella pneumoniae subsp. ozaenae	Ipswich 932	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella
587	NCTC 8893	Providencia rettgeri	Belfast 21032	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia
574	NCTC 8895	Klebsiella pneumoniae subsp. ozaenae	Ipswich 1867	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella
615	NCTC 8900	Serratia marcescens	Belfast 31041	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia
562	NCTC 8959	Escherichia coli	1064	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 8960	Escherichia coli	F 41 (Hall)	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 8984	Escherichia coli	17380 (J. Gardner)	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 8985	Escherichia coli	CF 1	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 8986	Escherichia coli	CF 1	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
718	NCTC 8987	Actinobacillus equuli	D209	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus
562	NCTC 9001	Escherichia coli	9001 U 5/41	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9002	Escherichia coli	U 9/41	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9003	Escherichia coli	U 14/41	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9004	Escherichia coli	U 4/41	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9005	Escherichia coli	U 1/41	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9006	Escherichia coli	Bi 7458/41	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9007	Escherichia coli	Bi 7509/41	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9008	Escherichia coli	G 3404/41	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9009	Escherichia coli	Bi 316/42	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9010	Escherichia coli	Bi 8337/41	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9011	Escherichia coli	Bi 623/42	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9012	Escherichia coli	Bi 626/42	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9013	Escherichia coli	Su 4321/41	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9014	Escherichia coli	Su 4411/41	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9015	Escherichia coli	F 7902/41	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9016	Escherichia coli	F 11119/41	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9017	Escherichia coli	K 12a	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9018	Escherichia coli	F 10018/41	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9019	Escherichia coli	F 8188/41	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9020	Escherichia coli	P 7a	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9021	Escherichia coli	E 19a	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9022	Escherichia coli	E 14a	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9023	Escherichia coli	E 39a	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9024	Escherichia coli	E 41a p	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9026	Escherichia coli	H 311 G	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9027	Escherichia coli	F 9884/41	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9028	Escherichia coli	K 1a	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9029	Escherichia coli	Su 4338/41	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9030	Escherichia coli	P 2a	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9031	Escherichia coli	H 30	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9032	Escherichia coli	P 6a	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9033	Escherichia coli	E 40	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9034	Escherichia coli	H 304	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9035	Escherichia coli	E 77a	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9036	Escherichia coli	H 502a	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9037	Escherichia coli	H 510c	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9039	Escherichia coli	H 7	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9040	Escherichia coli	H 316	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9041	Escherichia coli	H 710c	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9042	Escherichia coli	P 11a	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9043	Escherichia coli	Bi 7455/41	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9044	Escherichia coli	H 720c	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9045	Escherichia coli	H 61	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9046	Escherichia coli	P 1c	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9047	Escherichia coli	F 8858/41	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9048	Escherichia coli	U 8/41	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9049	Escherichia coli	U 12/41	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9050	Escherichia coli	U 18/41	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9051	Escherichia coli	U 19/41	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9052	Escherichia coli	U 20/41	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9053	Escherichia coli	Bi 7327/41	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9055	Escherichia coli	Su 3912/41	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9056	Escherichia coli	Su 3684/41	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9057	Escherichia coli	F 8198/41	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9058	Escherichia coli	F 8962/41	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9059	Escherichia coli	F 9095/41	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9060	Escherichia coli	F 10167a/41	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9061	Escherichia coli	F 1067b/41	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9062	Escherichia coli	F 10524/41	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9063	Escherichia coli	F 10598/41	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9064	Escherichia coli	K 6b	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9065	Escherichia coli	K 11a	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9066	Escherichia coli	P 1a	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
57706	NCTC 9067	Citrobacter braakii	P 6b	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter
562	NCTC 9068	Escherichia coli	P 7d	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9069	Escherichia coli	P 9b	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9070	Escherichia coli	P 9c	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9071	Escherichia coli	P 10a	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9072	Escherichia coli	P 11c	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9073	Escherichia coli	P 12a	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9074	Escherichia coli	E 3a	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9076	Escherichia coli	E 5d	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9077	Escherichia coli	E 10	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9078	Escherichia coli	E 38	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9079	Escherichia coli	E 49	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9080	Escherichia coli	E 71	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9081	Escherichia coli	H 5	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9082	Escherichia coli	H 14	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9083	Escherichia coli	H 17a	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9084	Escherichia coli	H 19	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9085	Escherichia coli	H 23	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9086	Escherichia coli	H 35	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9087	Escherichia coli	H 40	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9088	Escherichia coli	H 35	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9089	Escherichia coli	H 68	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9090	Escherichia coli	H 77	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9091	Escherichia coli	H 307b	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9092	Escherichia coli	H 308a	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9093	Escherichia coli	H 308b	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
67828	NCTC 9094	Citrobacter gillenii	H 310a	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter
562	NCTC 9095	Escherichia coli	H 311a	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9096	Escherichia coli	H 319	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9097	Escherichia coli	H 320a	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9098	Escherichia coli	H 501d	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9099	Escherichia coli	H 504c	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9100	Escherichia coli	H 509a	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9101	Escherichia coli	H 510a	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9102	Escherichia coli	H 511	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9103	Escherichia coli	H 515b	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9104	Escherichia coli	H 519	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9106	Escherichia coli	H 521a	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9107	Escherichia coli	H 705	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9108	Escherichia coli	H 708b	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9109	Escherichia coli	H 709c	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
562	NCTC 9110	Escherichia coli	H 711c	37	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia
